user,ascore,threat
EHK0070,0.0882378103255485,1
ERC0384,0.0882378103255485,1
ETK0783,0.0882378103255485,1
FED0275,-0.2605180465573822,-1
FKC0253,0.0882378103255485,1
FKF0235,0.0882378103255485,1
FML0505,0.0882378103255485,1
GAP0262,0.0882378103255485,1
GBM0381,0.0022471397066681775,1
GFM0250,0.0882378103255485,1
GGK0375,0.0882378103255485,1
GGM0530,0.0022471397066681775,1
GJP0098,0.0022471397066681775,1
GOG0650,0.0882378103255485,1
GXB0655,0.0882378103255485,1
HBB0090,0.0882378103255485,1
HBS0270,0.0882378103255485,1
HDH0266,0.0022471397066681775,1
HGS0657,0.0882378103255485,1
HJB0227,0.0022471397066681775,1
HKK0363,0.0882378103255485,1
HML0060,0.0022471397066681775,1
HNW0537,0.0,1
HOA0074,0.0882378103255485,1
HOJ0260,0.0882378103255485,1
HPL0787,0.0882378103255485,1
IAF0403,0.0022471397066681775,1
INL0534,0.0,1
IRW0076,0.0882378103255485,1
IUM0065,0.0882378103255485,1
IZR0263,0.0882378103255485,1
JAB0249,0.0882378103255485,1
JAF0755,0.0882378103255485,1
JCE0258,0.0,1
JDD0087,0.0022471397066681775,1
JEC0387,0.0882378103255485,1
JJL0257,0.0882378103255485,1
JKM0661,0.0882378103255485,1
JKR0239,0.0882378103255485,1
JLI0073,0.0,1
JMB0781,0.0882378103255485,1
JMH0905,0.0882378103255485,1
JMT0232,0.0882378103255485,1
JNW0252,0.0,1
JOH0068,0.0,1
JPS0880,0.0882378103255485,1
JRG0089,0.0882378103255485,1
JSN0536,0.0,1
JTB0079,0.0882378103255485,1
KAH0660,0.0882378103255485,1
KAP0237,0.0882378103255485,1
KCR0788,0.0882378103255485,1
KCS0267,0.0882378103255485,1
KDV0908,0.0022471397066681775,1
KFS0225,0.0882378103255485,1
KMJ0392,0.0882378103255485,1
KRM0241,0.0882378103255485,1
KSM0099,0.0882378103255485,1
KTP0385,0.0882378103255485,1
KWH0391,0.0,1
LAC0649,0.0882378103255485,1
LAH0778,0.0,1
LAM0411,0.0882378103255485,1
LDC0229,0.0882378103255485,1
LEF0786,0.0022471397066681775,1
LIP0370,0.0882378103255485,1
LJW0776,0.0,1
LMH0373,0.0882378103255485,1
LML0259,0.0882378103255485,1
LNR0233,0.0882378103255485,1
LQD0409,0.0,1
LTB0107,0.0022471397066681775,1
LVL0958,0.0,1
LWB0078,-0.3651249602920259,-1
MAB0064,0.0882378103255485,1
MAP0091,0.0882378103255485,1
MBB0251,0.0882378103255485,1
MCB0104,0.0882378103255485,1
MCL0405,0.0882378103255485,1
MHH0652,0.0882378103255485,1
MJH0083,0.0,1
MKH0774,0.0882378103255485,1
MLG0658,0.0882378103255485,1
MPM0410,0.0,1
MPO0663,0.0882378103255485,1
MRH0339,0.0882378103255485,1
MSB0359,0.0022471397066681775,1
MSC0662,0.0882378103255485,1
MTJ0043,0.0882378103255485,1
MWL0897,0.0882378103255485,1
NGF0226,0.0882378103255485,1
NST0254,0.0,1
NXG0085,0.0882378103255485,1
OBC0055,0.0882378103255485,1
ORC0907,0.0,1
PNB0084,0.0882378103255485,1
PQC0061,0.0882378103255485,1
PTH0527,0.0882378103255485,1
PYT0264,-0.22015924717342528,-1
QCF0390,0.0882378103255485,1
QEB0780,0.0882378103255485,1
QKA0388,0.0882378103255485,1
QLC0248,0.0022471397066681775,1
RAC0058,0.0882378103255485,1
RAW0533,0.0022471397066681775,1
RBH0654,0.0882378103255485,1
RCG0105,0.0,1
RCH0106,0.0882378103255485,1
RCM0412,0.0,1
REF0374,0.0882378103255485,1
REM0274,0.0882378103255485,1

